2,2,9997,9997,9997,9997,2,9997,10,9997,0,3,9995,9997,9997,9997,9997,9997,9997,9997,4,9997,9997,9997,9994,9997,9997,9997,9997,6,9997,9997,-1,9997,9995,9997,5,9997,9996,9997,9997,9996,9997,3,9997,9996,5,2,5,9997,9997,-2,9997,9997,9997,3,9997,9997,9997,6,9997,1,9997,9997,4,9997,9997,0,9997,4,9997,9997,9997,8,9997,9997,9997,9997,5,9997,9993,2,9997,9995,9997,9995,4,9997,3,9997,9997,5,9997,9997,9997,9996,9997,9997,9995,9997
9998,9,9999,9999,5,9999,9997,9999,9999,9999,9999,0,9997,9999,9999,9999,9999,9999,9999,9999,6,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,3,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,9998,9999,9998,13,2,9996,5,9999,9998,9999,9999,9999,3,9999,9999,9999,9997,9999,9999,9999,9999,8,9999,9999,4,9999,9998,9999,9999,9999,8,9999,9999,9999,9999,9999,9999,9995,10,9999,9997,9999,9997,11,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9994,-3,9995,9995,9995,9995,9993,9995,9995,9995,9995,-1,0,9995,4,9995,9995,9995,9995,9995,9993,9995,9995,9995,9992,9995,9995,9995,9995,9993,9995,9995,-5,-2,9993,9995,9995,9995,9994,9995,9995,9994,9995,9994,9995,9994,1,9992,9992,9995,9995,9994,9995,9995,9995,9993,9995,9995,9995,9993,9995,9995,9995,9995,0,9995,9995,-4,9995,9994,9995,9995,9995,9995,9995,9995,9995,9995,9995,9995,9991,-2,9995,9993,9995,9993,-1,9995,9993,9995,9995,9995,9995,9995,9995,9994,9995,9995,9993,9995
9993,-4,9994,9994,9994,9994,9992,9994,9994,4,9994,-2,9992,0,9994,9994,9994,9994,9994,9994,2,9994,9994,9994,9991,9994,9994,9994,9994,9992,9994,9994,-6,9994,9992,9994,9994,9994,9993,9994,9994,9993,9994,9993,9994,9993,0,-2,9991,9994,9994,9993,9994,9994,9994,-1,9994,9994,9994,9992,9994,9994,9994,9994,-1,9994,9994,-5,9994,9993,9994,9994,9994,4,9994,9994,9994,9994,9994,9994,9990,-3,9994,9992,9994,9992,-2,9994,9992,9994,9994,9994,9994,9994,9994,9993,9994,9994,9992,9994
9998,10,9999,9999,9999,9999,9997,9999,9999,9999,9999,8,9997,9999,0,9999,9999,9999,9999,9999,7,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,2,9999,9997,9999,4,9999,9998,9999,9999,3,9999,9998,9999,5,14,3,9996,9999,9999,9998,9999,9999,9999,4,9999,9999,9999,9997,9999,9999,9999,9999,9,9999,9999,5,9999,9998,9999,9999,9999,9,9999,9999,9999,9999,9999,9999,9995,11,9999,9997,9999,9997,12,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,2,9999
9998,9997,9999,9999,9999,9999,6,9999,9999,9999,9999,9998,9997,9999,9999,0,9999,9999,5,9999,9997,9999,9999,9999,9996,-1,9999,9999,9999,9997,9999,9999,9994,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,7,9999,9998,9999,9996,9996,9999,9999,2,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,9999,9999,9999,9995,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,9998,9999,9997,9999,9997,9999,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9996,-1,9997,9997,9997,9997,9995,9997,9997,9997,9997,1,9995,9997,9997,9997,0,9997,9997,9997,9995,9997,9997,9997,9994,9997,9997,9997,9997,9995,9997,9997,-3,9997,9995,9997,9997,9997,9996,9997,9997,9996,9997,9996,1,9996,3,9994,9994,9997,9997,9996,9997,9997,9997,9995,9997,9997,9997,9995,9997,9997,9997,9997,2,9997,9997,-2,9997,9996,9997,9997,9997,9997,9997,9997,9997,9997,9997,9997,9993,0,9997,9995,9997,9995,1,9997,9995,9997,9997,9997,9997,9997,9997,9996,9997,9997,9995,9997
9998,9,9999,9999,9999,9999,9997,9999,9999,9999,9999,5,9997,2,9999,9999,9999,0,9999,9999,4,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,1,9999,9997,9999,5,9999,9998,9999,9999,9998,9999,9998,9999,9998,13,4,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,6,9999,9999,2,9999,9998,9999,9999,9999,8,9999,9999,9999,9999,9999,9999,9995,10,9999,9997,9999,9997,11,9999,3,9999,9999,5,9999,9999,9999,9998,9999,9999,9997,9999
6,5,9999,9999,9999,9999,7,9999,9999,9999,9999,6,9997,9999,9999,9999,9999,9999,0,9999,9,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,2,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,0,9999,9998,8,-1,9996,9999,9999,3,9999,9999,9999,6,9999,9999,9999,9997,9999,9999,9999,9999,7,9999,9999,3,9999,9998,9999,9999,9999,11,9999,9999,9999,9999,9999,9999,9995,5,9999,9997,9999,5,7,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,1
9996,1,9997,9997,9997,9997,9995,9997,9997,9997,9997,3,9995,9997,9997,9997,9997,9997,9997,0,3,9997,9997,9997,9994,9997,9997,9997,9997,9995,9997,9997,-1,9997,2,9997,9997,9997,9996,9997,9997,2,9997,2,9997,9996,5,-1,9994,9997,-2,9996,9997,9997,9997,0,9997,9997,9997,9995,9997,9997,9997,1,4,9997,9997,0,9997,9996,9997,9997,9997,5,9997,9997,9997,9997,9997,9997,9993,2,9997,9995,9997,9995,3,9997,9995,9997,9997,9997,9997,9997,9997,9996,9997,9997,9995,9997
3,6,3,9999,9999,9999,8,9999,9999,9999,9999,7,8,9999,9999,9999,9999,9999,9999,9999,0,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,3,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,1,9999,9998,9,2,9996,9999,9999,4,1,9999,9999,3,9999,9999,9999,9997,5,9999,9999,9999,8,9999,9999,4,9999,9998,9999,9999,9999,8,9999,9999,9999,9999,9999,9999,9995,6,9999,9997,9999,2,8,9999,9997,9999,9999,9999,9999,9999,9999,4,9999,9999,9997,2
9997,6,3,9998,9998,9998,-3,9998,9,9998,9998,6,6,9998,9998,9998,9998,9998,9998,9998,3,0,9998,9998,9995,9998,9998,9998,9998,9996,9998,9998,2,9998,9996,9998,4,9998,9997,9998,9998,0,9998,7,9998,9997,7,1,4,9998,9998,9997,9998,9998,9998,2,9998,9998,9998,5,9998,9998,9998,9998,7,9998,9998,3,9998,3,9998,9998,9998,7,9998,9998,9998,-1,4,9998,9994,9,9998,9996,9998,9996,10,9998,2,9998,9998,4,9998,9998,9998,2,9998,9998,9996,9998
9998,9997,4,9999,9999,9999,9997,9999,9999,9999,9999,9998,9997,9999,9999,9999,9999,9999,9999,9999,9997,9999,0,9999,9996,9999,9999,9999,9999,9997,9999,9999,9994,9999,9997,9999,9999,9999,9998,9999,9999,2,9999,9998,9999,9998,9999,2,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,9999,9999,9999,9995,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,9998,9999,9997,9999,9997,9999,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9996,1,9997,9997,9997,9997,10,9997,9997,9997,9997,1,9995,9997,9997,9997,9997,9997,9997,9997,9995,9997,9997,0,9994,9997,9997,9997,9997,9995,9997,9997,-3,9997,9995,9997,9997,9997,9996,9997,9997,9996,9997,11,9997,9996,5,9994,9994,9997,9997,6,9997,9997,9997,9995,9997,9997,9997,9995,9997,9997,9997,9997,2,9997,9997,-2,9997,9996,9997,9997,9997,9997,9997,9997,9997,9997,9997,9997,9993,2,9997,9995,9997,9995,3,9997,9995,2,9997,9997,9997,9997,9997,9996,9997,9997,9995,9997
3,9,9999,9999,9999,9999,9997,9999,9999,9999,9999,4,9997,9999,9999,9999,9999,9999,9999,9999,6,9999,9999,9999,0,9999,9999,9999,9999,9997,9999,9999,3,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,9998,9999,9998,13,2,9996,9999,9999,9998,9999,9999,9999,3,9999,9999,9999,9997,9999,9999,9999,9999,5,9999,9999,4,9999,9998,9999,9999,9999,8,9999,9999,9999,9999,9999,9999,9995,10,9999,9997,9999,2,11,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9994,0,9995,9995,9995,9995,9993,9995,9995,9995,9995,2,9993,9995,9995,9995,9995,9995,9995,9995,-3,9995,9995,9995,9992,0,9995,9995,9995,9993,9995,9995,-2,9995,9993,9995,-2,9995,9994,9995,9995,-3,9995,9994,9995,9994,4,-3,9992,9995,9995,9994,9995,9995,9995,-2,9995,9995,9995,9993,9995,9995,9995,9995,3,9995,-2,-1,9995,9994,9995,9995,9995,-1,9995,9995,9995,9995,9995,9995,9991,1,9995,9993,9995,9993,2,9995,9993,9995,9995,9995,9995,9995,9995,9994,9995,9995,-4,9995
9998,7,9999,9999,9999,9999,8,9999,9999,9999,9999,5,9997,9999,9999,9999,9999,9999,9999,9999,4,9999,9999,9999,9996,9999,0,9999,9999,9997,9999,9999,1,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,9,9999,9998,11,0,9996,9999,9999,4,9999,9999,9999,1,9999,9999,9999,9997,9999,9999,9999,9999,6,9999,9999,2,9999,9998,9999,9999,9999,6,9999,9999,9999,9999,9999,9999,9995,8,9999,9997,9999,9997,9,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
7,9,9999,9999,9999,9999,9997,9999,10,9999,9999,7,9997,9999,9999,9999,9999,9999,9999,9999,4,9999,9999,9999,9996,9999,9999,0,9999,9997,9999,9999,3,9999,9997,9999,5,9999,9998,9999,9999,9998,9999,1,9999,9998,8,-2,5,9999,9999,9998,9999,9999,9999,3,9999,9999,9999,6,9999,9999,9999,9999,8,9999,9999,4,9999,4,9999,9999,9999,8,9999,2,9999,9999,5,9999,9995,10,9999,9997,9999,9997,11,9999,3,9999,9999,5,9999,9999,9999,9998,9999,9999,9997,9999
9998,9997,9999,9999,9999,9999,9997,9999,-1,9999,9999,9998,-2,9999,9999,9999,9999,9999,9999,9999,9997,9999,9999,9999,9996,9999,9999,9999,0,9997,9999,9999,9994,9999,9997,9999,9999,6,9998,9999,9999,9998,9999,9998,9999,9998,9999,9996,6,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,9999,9999,9999,9995,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,9998,9999,9997,1,9997,9999,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9998,2,9999,9999,9999,9999,9997,9999,9999,9999,9999,4,9997,9999,9999,9999,9999,9999,9999,9999,9997,9999,9999,9999,9996,9999,9999,9999,9999,0,9999,9999,-2,9999,9997,9999,5,9999,9998,9999,9999,9998,9999,9998,9999,9998,6,9996,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,5,9999,9999,1,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,3,9999,9997,9999,9997,4,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9998,9997,9999,9999,9999,9999,9997,9999,9999,9999,9999,9998,9997,9999,9999,9999,9999,9999,9999,9999,9997,9999,9999,9999,9996,9999,9999,9999,9999,9997,0,9999,4,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,9998,9999,9998,9999,-2,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,9999,9999,9999,9995,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,9998,9999,9997,9999,9997,9999,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9998,2,9999,9999,9999,9999,9997,9999,9999,9999,9999,4,9997,9999,9999,9999,9999,9999,9999,9999,9997,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,0,0,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,9998,9999,9998,6,9996,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,5,9999,9999,1,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,3,9999,9997,9999,9997,4,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9998,9997,9999,9999,9999,9999,9997,9999,9999,9999,9999,9998,9997,9999,9999,9999,9999,1,9999,9999,9997,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,0,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,3,9999,9998,9999,9996,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,9999,9999,9999,9995,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,9998,9999,9997,9999,9997,9999,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9998,7,9999,9999,9999,9999,9997,9999,9999,9999,9999,9,9997,9999,9999,9999,9999,9999,9999,9999,4,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,5,0,9997,9999,-1,9999,9998,9999,9999,4,9999,9998,9999,9998,11,4,9996,9999,9999,9998,9999,9999,9999,5,9999,9999,9999,9997,9999,9999,9999,9999,10,9999,5,6,9999,9998,9999,9999,9999,6,9999,9999,9999,9999,9999,9999,9995,8,9999,9997,9999,9997,9,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,3,9999
9996,9995,9997,9997,9997,9997,9995,9997,9997,9997,9997,9996,9995,9997,9997,9997,9997,9997,9997,9997,9995,9997,9997,9997,9994,4,9997,9997,9997,9995,9997,9997,9992,9997,0,9997,9997,9997,9996,9997,9997,9996,9997,9996,9997,9996,0,9994,-3,9997,9997,9996,9997,9997,9997,9995,9997,9997,9997,-2,9997,9997,9997,9997,9997,9997,9997,9993,9997,9996,9997,9997,9997,9997,9997,9997,9997,9997,9997,9997,9993,9996,9997,9995,9997,9995,9997,9997,9995,9997,9997,9997,9997,9997,9997,9996,9997,9997,9995,9997
9997,0,9998,9998,9998,9998,9996,9998,9998,9998,9998,2,9996,9998,9998,9998,9998,9998,9998,9998,9996,9998,9998,9998,9995,9998,9998,9998,9998,9996,9998,9998,-2,9998,9996,0,4,3,9997,9998,9998,9997,9998,9997,9998,9997,4,9995,9995,9998,9998,9997,9998,9998,9998,9996,9998,9998,9998,9996,9998,9998,9998,9998,3,9998,9998,-1,9998,9997,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9994,1,9998,9996,9998,9996,2,9998,9996,9998,9998,9998,9998,9998,9998,9997,9998,9998,9996,9998
6,6,9997,9997,9997,9997,9995,9997,10,9997,9997,4,9995,9997,9997,9997,9997,9997,9997,9997,3,9997,9997,9997,9994,9997,9997,9997,9997,9995,9997,9997,0,9997,9995,9997,0,9997,9996,9997,9997,-1,9997,8,9997,9996,8,-1,5,9997,9997,9996,9997,9997,9997,0,9997,9997,9997,6,9997,9997,9997,9997,5,9997,9997,1,9997,4,9997,9997,9997,5,9997,9997,9997,9997,5,9997,9993,7,9997,9995,9997,5,8,9997,3,9997,9997,5,9997,9997,9997,9996,9997,9997,-2,9997
9998,5,9999,9999,9999,9999,9997,9999,9999,9999,9999,7,5,9999,9999,9999,9999,9999,9999,9999,2,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,3,9999,9997,9999,9999,0,9998,9999,9999,9998,9999,9998,9999,9998,9,9996,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,8,9999,9999,4,9999,9998,9999,9999,9999,4,9999,9999,9999,9999,9999,9999,9995,6,9999,9997,9999,9997,7,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
9998,4,9999,9999,9999,9999,9997,9999,9999,9999,9999,5,9997,9999,9999,9999,9999,9999,9999,9999,6,9999,9999,9999,-2,9999,9999,9999,9999,9997,9999,9999,1,9999,9997,9999,9999,9999,0,9999,9999,9998,9999,9998,9999,9998,7,2,9996,9999,9999,9998,9999,9999,9999,3,9999,9999,9999,9997,9999,9999,9999,9999,6,9999,9999,2,9999,9998,9999,9999,9999,8,9999,9999,9999,9999,9999,9999,9995,4,9999,9997,9999,9997,6,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
4,1,9998,9998,9998,9998,9996,9998,12,9998,9998,2,9996,9998,9998,9998,9998,9998,9998,9998,6,9998,9998,9998,9995,9998,9998,9998,9998,8,9998,9998,-2,9998,9996,9998,7,9998,9997,0,9998,9997,9998,10,9998,9997,4,4,7,4,9998,9997,9998,9998,9998,5,9998,9998,9998,8,9998,3,9998,9998,3,9998,9998,-1,9998,6,9998,9998,9998,10,9998,9998,9998,9998,7,9998,9994,1,9998,9996,9998,9996,3,9998,5,9998,9998,7,9998,9998,9998,9997,9998,9998,9996,9998
4,11,9999,9999,9999,9999,9997,9999,12,9999,9999,9,9997,9999,9999,9999,9999,9999,9999,9999,6,9999,9999,9999,9996,1,9999,9999,9999,8,9999,9999,2,9999,9997,9999,7,9999,9998,9999,0,9998,9999,10,9999,9998,10,4,7,9999,9999,9998,9999,9999,9999,5,9999,9999,9999,8,9999,3,9999,9999,10,9999,9999,6,9999,6,9999,9999,9999,10,9999,9999,9999,9999,7,9999,9995,12,9999,9997,9999,9997,13,9999,5,9999,9999,7,9999,9999,9999,9998,9999,9999,9997,9999
9998,8,9999,9999,9999,9999,9997,9999,9999,9999,9999,10,9997,9999,9999,9999,9999,9999,9999,9999,10,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,5,9999,9,9999,4,9999,9998,9999,9999,0,9999,9,9999,9998,3,6,0,9999,5,9998,9999,9999,9999,7,9999,9999,9999,1,9999,9999,9999,8,11,9999,9999,7,9999,9998,9999,2,9999,12,9999,9999,9999,9999,9999,9999,9995,9,9999,9997,9999,9997,10,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
0,1,9998,9998,9998,9998,9996,9998,8,9998,9998,3,4,9998,9998,9998,9998,9998,9998,9998,2,9998,9998,9998,9995,9998,9998,9998,9998,4,9998,9998,-1,9998,9996,9998,3,9998,9997,9998,9998,9997,0,6,9998,9997,5,0,3,9998,9998,9997,9998,9998,9998,1,9998,9998,9998,4,9998,-1,9998,9998,4,9998,9998,0,9998,2,9998,9998,9998,6,9998,9998,9998,9998,3,9998,9994,2,9998,9996,9998,9996,3,9998,1,9998,9998,3,9998,9998,9998,9997,9998,9998,9996,9998
9997,4,9998,9998,9998,9998,9996,9998,9998,9998,9998,5,9996,9998,9998,9998,9998,9998,9998,9998,9996,9998,9998,9998,9995,9998,9998,9998,9998,9996,9998,9998,1,9998,9996,9998,-1,9998,9997,9998,9998,9997,9998,0,9998,-2,7,9995,9995,9998,9998,9997,9998,9998,9998,9996,9998,9998,9998,9996,9998,9998,9998,9998,6,9998,9998,2,-1,9997,9998,9998,9998,9998,9998,9998,9998,9998,9998,9998,9994,4,9998,9996,9998,9996,6,9998,9996,9998,9998,9998,9998,9998,9998,9997,9998,9998,9996,9998
9997,4,9998,9998,9998,9998,9996,9998,9998,9998,9998,6,9996,9998,9998,9998,9998,9998,9998,9998,6,9998,9998,9998,1,9998,9998,9998,9998,9996,9998,9998,2,9998,5,9998,5,9998,9997,9998,9998,4,9998,5,0,9997,8,2,9995,9998,1,9997,9998,9998,-1,3,9998,9998,9998,9996,9998,9998,9998,4,7,9998,9998,3,9998,9997,9998,9998,9998,8,9998,9998,9998,9998,9998,9998,9994,5,9998,9996,9998,9996,6,9998,9996,9998,9998,9998,9998,9998,9998,9997,9998,9998,3,9998
9998,3,9999,9999,9999,9999,9997,9999,9999,9999,5,4,9997,9999,9999,9999,9999,9999,9999,9999,9997,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,0,9999,9997,9999,9999,9999,9998,9999,9999,-1,9999,9998,9999,0,6,9996,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,5,9999,9999,1,9999,9998,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9995,3,9999,9997,9999,9997,5,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,9999,9997,9999
4,10,9998,9998,9998,9998,9996,9998,9998,9998,9998,2,9996,9998,9998,9998,9998,4,9998,9998,7,9998,9998,9998,0,9998,9998,9998,9998,9996,9998,9998,-2,9998,9996,9998,9998,9998,2,9998,9998,9997,9998,9997,9998,9997,0,3,9995,9998,9998,9997,9998,9998,9998,4,9998,9998,9998,9996,9998,9998,9998,9998,3,9998,9998,-1,9998,9997,9998,9998,9998,9,9998,9998,9998,9998,9998,9998,-1,11,9998,1,9998,3,12,9998,9996,9998,9998,9998,9998,9998,9998,9997,9998,9998,9996,9998
9998,4,9999,9999,9999,9999,9997,9999,9999,9999,9999,6,9997,9999,9999,9999,9999,4,9999,9999,1,9999,9999,9999,9996,9999,9999,9999,9999,9997,9999,9999,1,9999,9997,9999,9999,9999,9998,9999,9999,9998,9999,9998,9999,9998,8,0,9996,9999,9999,9998,9999,9999,9999,9997,9999,9999,9999,9997,9999,9999,9999,9999,7,9999,9999,3,9999,9998,9999,9999,9999,3,9999,9999,9999,9999,9999,9999,9995,5,9999,9997,9999,9997,6,9999,9997,9999,9999,9999,9999,9999,9999,9998,9999,3,9997,9999
